Unnamed: 0	Twitts	Topic	Sentiment
943	@Amy_Siskind Empathy? Frankly Amy I don’t give a damn…. You have any empathy for vaccine injury and death? After these numbers below and already catching covid in feb 2020 my natural immunity is twenty times greater than any vax from phzier. Trust your opinion is irrelevant. https://t.co/AunYQ1hkhm	V	P
1062	@SupernovaMWN @pacificcoast2 @bobpockrass @NASCAR @AutoClubSpdwy @BMSupdates @pacificcoast It was my understanding that Covid delayed the process.		
1167	The COVID hysterical people are a goddamn trip 🤣🤣🤣🤦🏾‍♀️🤦🏾‍♀️🤦🏾‍♀️		
230	@JaceFrederick Fair point - they probably shouldn't let sick players play - Covid or not.		
713	@MABBMW @MustangSal2709 The NHS waiting list is so long due to the result of covid restrictions…not covid! 1000’s more have died from many more things than have died FROM covid. . It’s attitudes like yours that’s deluded, brainwashed &amp; selfish! 🤬	E	P
1196	🗣 OUT NOW‼️. TALKN’BOYSWITDABOYZ ⬇️⬇️⬇️. . S1:E27 . ✭Good,Wrong &amp; UGGGLY (Refs) . ✭Turkey Day hurt “I AM FOR REALL”. ✭Zeke vs Rest? . ✭Depth was good,till it wasn’t!. ✭The Covid Cowboys . ✭Key matchups #DALvsNO W13. . #DallasCowboys   #CowboysNation . . https://t.co/GvSYuHqGPc		
34	@MichelleRNCHPN Thank you for the work you did. The 2nd person I know who died of Covid in spring 2020, was my dad’s best friend. I’m still haunted by his wife asking me was FaceTime was so she cld say goodbye to her husband of 60+ years. She still cries thinking he died alone in the hospital.		
1118	@OutnumberedFNC @DouglasKMurray @HARRISFAULKNER @EmilyCompagno @kayleighmcenany @KennedyNation What a complete PIECE OF SH*T, the former guy was. Knowingly exposes Gold Star families to COVID, then BLAMES THEM for his contracting it!  @kayleighmcenany - you’re a mom - have you no shame covering and lying for this Asshat, as you all put other people in danger? https://t.co/HbdA50KYCx		
817	@HeelBusiness I’m no fan but Chris Cuomo did have a nasty case of covid - he wasn’t faking it. Keepin it real		
1383	@GeorgeColli @capitolwatch Sema4 is a CT company that has invested heavily in CT. When Covid hit, it’s business was impacted so it changed to doing Covid tests when Covid testing capacity needed to increase greatly. It promised to do 100,000 tests. It responded to an RFP. There is nothing to see in my mind	I	P
88	tldr: @fordnation ignored #science again so more ppl gonna die. #onpoli #COVID #cdnpoli https://t.co/qpmW2qbvLU		
1358	First case of US covid Omicron is in someone who is fully vaccinated https://t.co/mzfnznK5JM	O	
393	“Why are the enforcement people harassing doctors who are trying to save the lives of those down with Covid-19?. . Is there a law against prescribing Ivermectin?. . https://t.co/ipMSkYnGSM		
594	Montreal North: 10% of kids have had Covid https://t.co/8EkkHbqFYI		
110	@10DowningStreet Are lessons not learnt from recent experience of covid, the world needs to go on full lockdown isolating every country till new viruses have yielded . Then we continue as normal within each country.Viruses rapidly increase instantly, as shown via government covid hour	N	
1242	COVID-19: UK government secure 114 million more vaccines doses for the next two years as cases of the new Omicron variant rise | UK News https://t.co/pPfA5tEq7f	O	
507	@HostilGanso @raush_mary @CharlieCrist I think conspiracy already hit you ..but hey you want more dead from the COVID, keep spreading disinformation.		
1012	@DictionaryGo @freep Not celebrating but finding the irony in this. I got Covid before there was a vaccine and came very close to death. He made it out to be nothing big. I didn’t wish him death but I am not going to have much empathy for him either.	V	
357	"$NVAX Merck/Pfizer Pill's benefit may not be fully realized, since it needs to be taken within 3 days after infection. You have to undergo Covid testing, then you have to wait in line, and the results of the test could come in ""a week"".  . https://t.co/oEKV5Q2TC2"	V	
611	"They Called Their Band Omicron. Now They’re Sharing the Name With a Covid Variant. . “Whether for the right or wrong reasons, we’ve been getting clicks,"" says guitarist Li Heng Chan of the defunct Hong Kong prog-metal outfit. . . ""It’s been a lot to process”. https://t.co/mQvHk9Wcq3"	O	
448	Collierville Covid Dash 11-29-2021 . . I don't want to be back in the swing of things. I enjoyed the break too much. https://t.co/FaiqR9zspD	E	P
1206	Highly anecdotal, but I found this story heartening nonetheless.  https://t.co/Wjf3073WFF		
147	"@GOP Sitting @HouseGOP member calling COVID vaccines ""experimental:"" https://t.co/nUEKnMiOQw"	V	
997	@B52Malmet I would find it much safer if retailers would put mask mandates in place rather than simply “recommend” for the unvaccinated. Masks for everyone-including store employees please. It’s winter w increasing Covid infections &amp; another surge.		
119	No Covid scripts. Please, no covid scripts.		
1045	@stocktalkweekly Hahaha if we all buy 1 share of $DCGO we can eradicate COVID for good		
1082	@SaigonSte 1.) No, I did not get the polio vaccine and am pleased to inform you I also do not have polio. 2.) I DID get the covid vaccine and it fucked up my heart. So. Mandates are a bad idea. Another shot of that shit will probably kill me. Have a good night. 👍	V	
1080	@KingJames CoVid is real..		
498	@ChrisFinlay8 @HammondTheCoach @BBCPolitics I've shared my private taxi with over 15k people over 2 years. I wear a mask in my taxi at all times. Never had covid. I can't guarantee it's the mask that's helped but there's high probability it is.. I'll stick with that.		
472	Column: A message from the omicron variant: ‘I promise I won’t hurt you. Let’s go, Brandon!’ https://t.co/xqdVNgpKK8	O	
109	@funkadelicatesn I wish!!! Alas, with COVID and my lack of funds it’s not meant to be 😭😭😭		
520	Covid is endemic and everyone is basically going to get it. Logically this process began with vaccines. Yet here we suddenly are with rules coming back and the lockdown fanatics screaming for more. Under their logic , this only ends when Covid ends. And it never will.	V	
743	@ShamsCharania Crazy how there has been a huge uptick in covid cases in the nba this season compared to last season with just about everyone in league vaccinated…DAMN IT KYRIE!		N
845	As countries around the world scramble to impose travel bans to stem the spread of the Omicron coronavirus variant, China remains outwardly calm -- at least for now. https://t.co/s1uuAJrFUe	O	
860	#Heartattacks up 25% in #Scotland since #covid #jabs were introduced, #media plays dumb as to why  https://t.co/IPrx6E91CS . https://t.co/wcPJunegUC		
1173	Anti-vaccine TV preacher dies of Covid https://t.co/ifmAnev2ez #uncategorized #feedly	V	
1011	@_Lunchattiffs people is really tryna come up after being down for almost 2 years now with covid		
247	Cases and outbreaks are still surging in schools, as health officials say the latest statewide spike is being driven by the unvaccinated. https://t.co/awabN5Aojh		
1087	So the chump didn't give a damn back then in terms of whom HE infected. What a loser!. . Trump tested positive for COVID before first presidential debate with Biden, Meadows says https://t.co/FgBx0Q5J62	N	
500	"THE ""TV CUOMO BROTHER"" LIED ABOUT GETTING COVID EARLY IN PANDEMIC! NO CONCEQUENCES! STILL ON THE AIR! ""MEDIA IS FAKE!"""		
515	@BJNTTWM @Daystar This was entirely avoidable. Sad this mentality of no don’t want or need the vaccine, COVID isn’t that bad, resulting in a person’s life lost needlessly, family destroyed by a preventable solution. These people owe it to their viewers, friends and family to get the damn vaccine.	V	N
1108	@PaulMitchell_AB @TheoFleury14 You mean immunity from infection. A vaccine triggers the bodies NATURAL immune response. So you don’t need to attend Covid parties like a brain dead imbecile.	V	P
913	The federal rule requires COVID-19 vaccinations for more than 17 million workers nationwide in about 76,000 health care facilities that get funding from government health programs.. . The ruling could be upheld or overturned if an appeal is filed. https://t.co/iICwWnDS0r	N	
145	Cases and outbreaks are still surging in schools, as health officials say the latest statewide spike is being driven by the unvaccinated. https://t.co/70CbDO5oj5		
41	tf is an omicron. bro why they dropping new covid variants like it’s a pokémon card opening https://t.co/iGMulwu2ng	O	P
202	@placeofold @woodsey74 @camliveshere @theTiser @Bradcrouch This is because vaxxed cannot transmit covid, right? Oh, wait… The ONLY assurement would be a test, whether vaxxed or not.		
561	In the history of diplomatic relations, Canada for example has never had the no. of reps they now have in Naija. When Covid broke out in 2020, almost all diplomats left fearing that “they will be picking up corpses on our streets” . Everyone of them is back with many relations.		
1402	I could’ve told them that, @CarolineRoseFM was my personal defence against covid-19 https://t.co/KMLnTUFtmt		
920	@lexiecarpenter Thinking of coming in for the first time in 6 weeks (had Covid) just for a day so I have a memory imprint and what an M&amp;S looks like before the “next stage” … https://t.co/Lzj8YbR2eE	E	P
938	Don’t hesitate, get a COVID booster now: epidemiologist urges https://t.co/7NxLv4PKQX via @YahooFinance		
237	@aj_narasimhan @jonmachota Or is it like the flu?? With all the players/coaches that have contracted Covid how many have died?	E	P
373	This lady is trying to convince me that she can smell the COVID in her dogs 💩 #IHateItHere	E	N
698	@opivali @RepThomasMassie You do know the CDC had a plan before Covid. They didn’t follow it. https://t.co/HHnAlHt3mB		
378	Covid got me turning down ugly Christmas sweater parties like i fucking love ugly Christmas sweater parties fam😩😔	E	P
919	@TheBDA @peter_aldous Is it correct that Bupa took over NHS dental contracts?  It seems the Govt have no intention of saving NHS dentistry &amp; the dismantling began way before Covid		
784	@ProfJNMoyo @zimlive @edmnangagwa Now I know why guys were outsmarted by ED and the General. You have no foresight. Have you checked Zim s covid stats lately ? They going up.  Festive season is upon us we expect influx of returning residents and with that a surge in numbers. Abnormal  times call for such		
1445	@Ejmiller25 And please as Covid has taught us the world is ruled by the whims of upper class white women.  Being able to abort their oopsie pregnancies is the only thing they care about other than forcing everyone into draconian lockdowns.		
1169	A rather glorious 5 minutes:. . 'This Is Now Becoming A Pattern'! Jordan Slams YouTube Covid 19 'Censors... https://t.co/gR36D0owJg via @YouTube		
162	@GBNEWS Is this man still here?. . We're utterly useless at defending ourselves. . #China #CCP #COVID #CCPVirus	N	
314	@chipfranklin Only problem is that the stupid people who would benefit most from it are the same stupid people who won't get the COVID vaccine.	V	
1434	Quite a bit of fear and chaos in the travel sector, which isn't surprising. I have been buying the dip in $SPR, but it's not clear to me when we see an inflection point. From what I can see, this new strain of covid is weaker, but can evade the vaccine. Take that as you will.	V	
1261	@see_shelz @thelyckek @Paul_Jensen142 @MissJLH @IMakeHimPaYY @Lj_Foster This is understandable. But, one thing we do know with certainty is that covid is deadly. And even for folks who don't die, longterm symptoms are brutal. That's what motivated me to get the vaccine. That and having kids with asthma who have no choice but to go into schools.	V	
360	@AdamSchefter Why bother. I’m sure he’ll get The Covid		
55	Might there actually be deliberate plan, all along...? https://t.co/Q7APiufvZX #globalresearch #FauciGate #FauciLies #MSM		
838	@NYCMayorsOffice @NYCSchools @NYCMayor @NYCHealthCommr The Occupational Safety and Health Administration (OSHA) is abiding by a court order and suspending enforcement of the Biden administration's COVID-19 vaccine mandate on large private businesses.	V	
